event_id;visible;timestamp;location_long;location_lat;gps:hdop;sensor_type;individual_taxon_canonical_name;tag_local_identifier;individual_local_identifier;study_name
20940185621;TRUE;2015-06-20 18:00:00.000;18.465173;-33.949303;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185626;TRUE;2015-06-20 21:00:00.000;18.465227;-33.949315;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185631;TRUE;2015-06-21 00:00:00.000;18.46374;-33.944597;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185637;TRUE;2015-06-21 03:00:00.000;18.463913;-33.945337;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185646;TRUE;2015-06-21 09:00:00.000;18.464327;-33.949048;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185651;TRUE;2015-06-21 12:00:00.000;18.463413;-33.945177;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185656;TRUE;2015-06-21 15:00:00.000;18.461148;-33.944982;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185661;TRUE;2015-06-21 18:00:00.000;18.464438;-33.94467;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185666;TRUE;2015-06-21 21:00:00.000;18.462815;-33.944625;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185671;TRUE;2015-06-22 00:00:00.000;18.464015;-33.945018;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185676;TRUE;2015-06-22 03:00:00.000;18.464007;-33.945147;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185680;TRUE;2015-06-22 06:00:00.000;18.464618;-33.94972;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185686;TRUE;2015-06-22 09:00:00.000;18.463977;-33.952503;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185689;TRUE;2015-06-22 12:00:00.000;18.462753;-33.951102;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185694;TRUE;2015-06-22 15:00:00.000;18.460933;-33.94563;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185699;TRUE;2015-06-22 18:00:00.000;18.459057;-33.943785;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185704;TRUE;2015-06-22 21:00:00.000;18.458405;-33.944388;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185709;TRUE;2015-06-23 00:00:00.000;18.461217;-33.944743;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185714;TRUE;2015-06-23 03:00:00.000;18.463838;-33.945102;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185719;TRUE;2015-06-23 06:00:00.000;18.464305;-33.949223;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185724;TRUE;2015-06-23 09:00:00.000;18.464333;-33.949568;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185729;TRUE;2015-06-23 12:00:00.000;18.465023;-33.949822;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185733;TRUE;2015-06-23 15:00:00.000;18.463537;-33.946508;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185738;TRUE;2015-06-23 18:00:00.000;18.463443;-33.945143;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185742;TRUE;2015-06-23 21:00:00.000;18.4631;-33.94544;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185745;TRUE;2015-06-24 00:00:00.000;18.461508;-33.946653;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185748;TRUE;2015-06-24 03:00:00.000;18.462465;-33.9503;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185753;TRUE;2015-06-24 06:00:00.000;18.463248;-33.951347;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185758;TRUE;2015-06-24 09:00:00.000;18.46228;-33.953152;2.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185766;TRUE;2015-06-24 15:00:00.000;18.456737;-33.953907;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185772;TRUE;2015-06-24 18:00:00.000;18.457643;-33.95065;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185778;TRUE;2015-06-24 21:00:00.000;18.457533;-33.950593;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185786;TRUE;2015-06-25 03:00:00.000;18.461437;-33.950747;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185791;TRUE;2015-06-25 06:00:00.000;18.465515;-33.949137;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185796;TRUE;2015-06-25 09:00:00.000;18.460537;-33.954162;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185800;TRUE;2015-06-25 12:00:00.000;18.457417;-33.950132;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185804;TRUE;2015-06-25 15:00:00.000;18.460342;-33.953962;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185807;TRUE;2015-06-25 18:00:00.000;18.454227;-33.959362;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185811;TRUE;2015-06-25 21:00:00.000;18.453615;-33.959447;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185816;TRUE;2015-06-26 00:00:00.000;18.454228;-33.959287;2.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185821;TRUE;2015-06-26 03:00:00.000;18.45437;-33.959423;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185826;TRUE;2015-06-26 06:00:00.000;18.45622;-33.965603;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185831;TRUE;2015-06-26 09:00:00.000;18.455058;-33.964895;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185836;TRUE;2015-06-26 12:00:00.000;18.455803;-33.96489;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185841;TRUE;2015-06-26 15:00:00.000;18.457195;-33.965663;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185854;TRUE;2015-06-27 00:00:00.000;18.455035;-33.964977;4.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185869;TRUE;2015-06-27 12:00:00.000;18.458167;-33.962578;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185874;TRUE;2015-06-27 15:00:00.000;18.454207;-33.963297;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185879;TRUE;2015-06-27 18:00:00.000;18.45536;-33.964763;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185884;TRUE;2015-06-27 21:00:00.000;18.455208;-33.964973;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185888;TRUE;2015-06-28 00:00:00.000;18.45523;-33.963115;3.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185892;TRUE;2015-06-28 00:20:00.000;18.45559;-33.963113;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185896;TRUE;2015-06-28 00:40:00.000;18.455295;-33.962788;3.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185900;TRUE;2015-06-28 01:00:00.000;18.4554;-33.962995;4.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185904;TRUE;2015-06-28 01:20:00.000;18.455385;-33.96297;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185908;TRUE;2015-06-28 01:40:00.000;18.455698;-33.963017;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185912;TRUE;2015-06-28 02:00:00.000;18.455247;-33.962823;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185916;TRUE;2015-06-28 02:20:00.000;18.455407;-33.963033;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185920;TRUE;2015-06-28 02:40:00.000;18.455465;-33.96285;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185923;TRUE;2015-06-28 03:00:00.000;18.455415;-33.96314;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185927;TRUE;2015-06-28 03:20:00.000;18.45544;-33.963092;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185931;TRUE;2015-06-28 03:40:00.000;18.456547;-33.963863;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185935;TRUE;2015-06-28 04:00:00.000;18.456662;-33.964282;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185939;TRUE;2015-06-28 04:20:00.000;18.45643;-33.963528;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185943;TRUE;2015-06-28 04:40:00.000;18.456853;-33.96362;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185947;TRUE;2015-06-28 05:00:00.000;18.456837;-33.963553;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185951;TRUE;2015-06-28 05:20:00.000;18.45684;-33.963523;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185955;TRUE;2015-06-28 05:40:00.000;18.456803;-33.963507;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185960;TRUE;2015-06-28 06:00:00.000;18.456852;-33.963722;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185965;TRUE;2015-06-28 06:20:00.000;18.458707;-33.962735;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185970;TRUE;2015-06-28 06:40:00.000;18.459025;-33.961975;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185975;TRUE;2015-06-28 07:00:00.000;18.45736;-33.961837;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185980;TRUE;2015-06-28 07:20:00.000;18.45479;-33.961395;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185984;TRUE;2015-06-28 07:40:00.000;18.452553;-33.959503;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185989;TRUE;2015-06-28 08:00:00.000;18.45022;-33.958687;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185994;TRUE;2015-06-28 08:20:00.000;18.447447;-33.958825;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940185999;TRUE;2015-06-28 08:40:00.000;18.447302;-33.958982;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186004;TRUE;2015-06-28 09:00:00.000;18.4474;-33.958727;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186010;TRUE;2015-06-28 09:20:00.000;18.448008;-33.959368;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186015;TRUE;2015-06-28 09:40:00.000;18.447267;-33.95929;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186020;TRUE;2015-06-28 10:00:00.000;18.44754;-33.958787;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186025;TRUE;2015-06-28 10:20:00.000;18.447897;-33.958992;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186030;TRUE;2015-06-28 10:40:00.000;18.447353;-33.959035;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186035;TRUE;2015-06-28 11:00:00.000;18.449415;-33.959103;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186040;TRUE;2015-06-28 11:20:00.000;18.44972;-33.959452;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186044;TRUE;2015-06-28 11:40:00.000;18.449932;-33.959418;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186049;TRUE;2015-06-28 12:00:00.000;18.449903;-33.958977;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186054;TRUE;2015-06-28 12:20:00.000;18.449825;-33.95899;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186058;TRUE;2015-06-28 12:40:00.000;18.449913;-33.958822;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186063;TRUE;2015-06-28 13:00:00.000;18.450033;-33.958735;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186068;TRUE;2015-06-28 13:20:00.000;18.45022;-33.958672;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186073;TRUE;2015-06-28 13:40:00.000;18.450095;-33.958798;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186078;TRUE;2015-06-28 14:00:00.000;18.449668;-33.958838;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186083;TRUE;2015-06-28 14:20:00.000;18.44836;-33.95966;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186088;TRUE;2015-06-28 14:40:00.000;18.448402;-33.959998;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186093;TRUE;2015-06-28 15:00:00.000;18.448597;-33.960303;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186098;TRUE;2015-06-28 15:20:00.000;18.448978;-33.96068;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186103;TRUE;2015-06-28 15:40:00.000;18.45041;-33.961612;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186108;TRUE;2015-06-28 16:00:00.000;18.451105;-33.961743;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186113;TRUE;2015-06-28 16:20:00.000;18.450883;-33.961618;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186118;TRUE;2015-06-28 16:40:00.000;18.450883;-33.961652;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186123;TRUE;2015-06-28 17:00:00.000;18.450833;-33.961623;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186128;TRUE;2015-06-28 17:20:00.000;18.450903;-33.961703;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186133;TRUE;2015-06-28 17:40:00.000;18.451052;-33.961878;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186138;TRUE;2015-06-28 18:00:00.000;18.450895;-33.961882;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186143;TRUE;2015-06-28 18:20:00.000;18.450798;-33.961553;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186148;TRUE;2015-06-28 18:40:00.000;18.450867;-33.961682;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186153;TRUE;2015-06-28 19:00:00.000;18.450967;-33.96183;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186158;TRUE;2015-06-28 19:20:00.000;18.450923;-33.96195;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186163;TRUE;2015-06-28 19:40:00.000;18.450723;-33.96186;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186168;TRUE;2015-06-28 20:00:00.000;18.450653;-33.961792;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186173;TRUE;2015-06-28 20:20:00.000;18.450778;-33.96182;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186178;TRUE;2015-06-28 20:40:00.000;18.450705;-33.961618;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186183;TRUE;2015-06-28 21:00:00.000;18.450638;-33.961623;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186188;TRUE;2015-06-28 21:20:00.000;18.450578;-33.961513;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186193;TRUE;2015-06-28 21:40:00.000;18.45076;-33.96172;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186197;TRUE;2015-06-28 22:00:00.000;18.450955;-33.961607;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186202;TRUE;2015-06-28 22:20:00.000;18.450917;-33.962073;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186206;TRUE;2015-06-28 22:40:00.000;18.4521;-33.962447;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186213;TRUE;2015-06-28 23:20:00.000;18.452755;-33.961772;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186217;TRUE;2015-06-28 23:40:00.000;18.452767;-33.961958;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186222;TRUE;2015-06-29 00:00:00.000;18.452827;-33.961987;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186226;TRUE;2015-06-29 00:20:00.000;18.453252;-33.96206;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186230;TRUE;2015-06-29 00:40:00.000;18.451927;-33.961662;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186234;TRUE;2015-06-29 01:00:00.000;18.452098;-33.962082;2.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186238;TRUE;2015-06-29 01:20:00.000;18.452258;-33.96175;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186242;TRUE;2015-06-29 01:40:00.000;18.451265;-33.962228;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186247;TRUE;2015-06-29 02:00:00.000;18.452428;-33.961845;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186252;TRUE;2015-06-29 02:20:00.000;18.452073;-33.961832;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186257;TRUE;2015-06-29 02:40:00.000;18.45204;-33.961825;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186262;TRUE;2015-06-29 03:00:00.000;18.452222;-33.961772;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186266;TRUE;2015-06-29 03:20:00.000;18.451958;-33.961687;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186270;TRUE;2015-06-29 03:40:00.000;18.452245;-33.961995;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186274;TRUE;2015-06-29 04:00:00.000;18.452242;-33.961847;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186278;TRUE;2015-06-29 04:20:00.000;18.452325;-33.961567;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186283;TRUE;2015-06-29 04:40:00.000;18.452543;-33.961628;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186287;TRUE;2015-06-29 05:00:00.000;18.452525;-33.96192;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186291;TRUE;2015-06-29 05:20:00.000;18.4521;-33.96188;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186295;TRUE;2015-06-29 05:40:00.000;18.452017;-33.962355;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186300;TRUE;2015-06-29 06:00:00.000;18.451893;-33.961902;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186305;TRUE;2015-06-29 06:20:00.000;18.451803;-33.963782;1.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186310;TRUE;2015-06-29 06:40:00.000;18.449595;-33.966092;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186314;TRUE;2015-06-29 07:20:00.000;18.447983;-33.964045;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186319;TRUE;2015-06-29 07:40:00.000;18.448088;-33.961947;0.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186324;TRUE;2015-06-29 08:00:00.000;18.447365;-33.95946;1.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186329;TRUE;2015-06-29 08:20:00.000;18.44952;-33.960705;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186333;TRUE;2015-06-29 08:40:00.000;18.450537;-33.96225;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186338;TRUE;2015-06-29 09:00:00.000;18.453498;-33.964943;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186343;TRUE;2015-06-29 09:20:00.000;18.457058;-33.962482;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186347;TRUE;2015-06-29 09:40:00.000;18.455648;-33.961083;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186351;TRUE;2015-06-29 10:00:00.000;18.454208;-33.96032;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186355;TRUE;2015-06-29 10:20:00.000;18.45434;-33.960403;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940186359;TRUE;2015-06-29 10:40:00.000;18.455042;-33.963652;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
