"","event.id","visible","timestamp","gps.hdop","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","geometry"
"1271",20940187137,"true","2015-07-09 06:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46486, -33.948972)
"1272",20940187142,"true","2015-07-09 06:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464978, -33.95014)
"1273",20940187147,"true","2015-07-09 07:20:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463157, -33.95295)
"1274",20940187152,"true","2015-07-09 07:40:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463743, -33.952762)
"1275",20940187157,"true","2015-07-09 08:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46209, -33.953357)
"1276",20940187162,"true","2015-07-09 08:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460987, -33.953857)
"1277",20940187167,"true","2015-07-09 08:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460817, -33.953833)
"1278",20940187172,"true","2015-07-09 09:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460725, -33.953575)
"1279",20940187177,"true","2015-07-09 09:20:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460517, -33.953572)
"1280",20940187182,"true","2015-07-09 09:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460658, -33.953572)
"1281",20940187187,"true","2015-07-09 10:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46061, -33.953523)
"1282",20940187192,"true","2015-07-09 10:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460567, -33.953783)
"1283",20940187216,"true","2015-07-09 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.456903, -33.958268)
"1284",20940187221,"true","2015-07-09 18:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.455835, -33.962543)
"1285",20940187225,"true","2015-07-09 21:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.455727, -33.963137)
"1286",20940187229,"true","2015-07-10 00:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4558, -33.963337)
