id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
209112044,afec27c6-2be9-46b5-90d4-be50e4848682,2024-04-23 09:45:53,2024-04-23,2024-04-23 07:45:53 UTC,Pretoria,2173153,dryfveer,Santie Gouws,2024-04-24 17:54:24 UTC,2024-08-16 04:50:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209112044,https://inaturalist-open-data.s3.amazonaws.com/photos/370040480/medium.jpeg,,"",,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-34.271847193,18.4640817379,8,,,,8,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
215922278,01e045a1-5a4c-4266-ac3b-1ca3f5b754e8,2024-05-14 14:20:00,2024-05-14,2024-05-14 12:20:00 UTC,Pretoria,5954623,rushin-bushin,Rusch,2024-05-15 15:18:21 UTC,2024-05-16 04:31:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/215922278,https://inaturalist-open-data.s3.amazonaws.com/photos/381809015/medium.jpeg,,"",Mother and multiple juveniles,3,0,false,2,"JFXM+MM, Cape Point, Cape Town, South Africa",-34.3498067397,18.4860222414,631,,,,631,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
215922483,ecec7466-82f8-49ca-b8bf-21bd6faa10d9,2024-05-14 14:20:00,2024-05-14,2024-05-14 12:20:00 UTC,Pretoria,5954623,rushin-bushin,Rusch,2024-05-15 15:19:41 UTC,2026-01-14 12:22:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/215922483,https://inaturalist-open-data.s3.amazonaws.com/photos/381809488/medium.jpeg,,"",Multiple juveniles with their mother (pic 2),3,0,false,2,"JFXM+MM, Cape Point, Cape Town, South Africa",-34.3498067397,18.4860222414,631,,,,631,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
216083651,8d1c7fe7-f981-4184-ad87-943a4aaef9ac,2024-04-23 10:03:43,2024-04-23,2024-04-23 08:03:43 UTC,Pretoria,855543,joctober,Johan October,2024-05-16 10:42:54 UTC,2024-07-20 22:21:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216083651,https://inaturalist-open-data.s3.amazonaws.com/photos/382117150/medium.jpeg,,"",,1,0,false,2,"Table Mountain National Park, ZA-WC-CT, ZA-WC, ZA",-33.9906000453,18.378713429,6,,,,6,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
216185441,ce8286f5-6687-4feb-8345-df0c20c015bf,2024/04/21 9:49 AM,2024-04-21,2024-04-21 07:49:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-05-16 20:59:14 UTC,2024-08-12 19:54:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216185441,https://inaturalist-open-data.s3.amazonaws.com/photos/382280297/medium.jpeg,,"",,1,0,false,," Paulsberg Trail, on Red Hill, Cape of Good Hope section of Table Mountain National Park ",-34.27177625,18.46408067,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
217293378,6b954679-7e92-47e5-9603-f8c33216686b,2024-03-30 12:17:02,2024-03-30,2024-03-30 10:17:02 UTC,Pretoria,2229308,sjtheron,Sarie T,2024-05-21 14:48:23 UTC,2026-02-18 11:02:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/217293378,https://inaturalist-open-data.s3.amazonaws.com/photos/384390575/medium.jpeg,,"",If zooming in it seems that a chamelion was the pray,6,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3464265851,18.4641572088,148,,,,148,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
219497134,981f0112-22fe-4fac-a7b8-aff967535c01,2023-06-03 12:04:14+02:00,2023-06-03,2023-06-03 10:04:14 UTC,Pretoria,7164772,luke_goddard,Luke Goddard,2024-05-31 09:42:23 UTC,2025-11-26 19:10:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219497134,https://inaturalist-open-data.s3.amazonaws.com/photos/388532534/medium.jpg,,"","",2,0,false,3,"Table Mountain National Park, Cape Point, WC, ZA",-34.3352851765,18.4605309774,53,,,,53,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
225287343,7631a82b-7ff7-47cf-af51-32193c11dae7,2024/06/23 7:52 AM,2024-06-23,2024-06-23 05:52:00 UTC,Pretoria,783762,the_bush_fundi,Dennis Laidler,2024-06-26 12:06:46 UTC,2025-10-23 11:12:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225287343,https://inaturalist-open-data.s3.amazonaws.com/photos/399406201/medium.jpg,,"",,4,0,false,," Cape of Good Hope, Table Mountain National Park, City of Cape Town, Western Cape, South Africa",-34.353,18.472,20,,,,20,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
227828817,f58549ca-1ece-4282-b3da-bfd40942901e,2024/06/23 7:52 AM,2024-06-23,2024-06-23 05:52:00 UTC,Pretoria,668373,gigilaidler,Gigi Laidler,2024-07-07 18:15:08 UTC,2025-11-26 19:09:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/227828817,https://inaturalist-open-data.s3.amazonaws.com/photos/404197118/medium.jpeg,,"",,4,0,false,,Cape of Good Hope Nature Reserve,-34.35328501,18.47228606,30,,,,30,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
231024658,5c702029-c56d-4359-af87-ece918bbd98a,2024-07-22 08:21:36,2024-07-22,2024-07-22 06:21:36 UTC,Pretoria,1495441,susanthescout,Susan Gammon,2024-07-22 17:11:31 UTC,2025-02-23 22:39:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/231024658,https://inaturalist-open-data.s3.amazonaws.com/photos/410266103/medium.jpeg,,"",,2,0,false,2,"City of Cape Town, ZA-WC, ZA",-34.3295913795,18.4295277111,2,,,,2,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
236288345,cac67cfb-9d55-415c-adb3-ae116882a00b,2024/08/17 10:09 AM,2024-08-17,2024-08-17 08:09:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-08-17 14:53:23 UTC,2024-09-18 07:50:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236288345,https://inaturalist-open-data.s3.amazonaws.com/photos/420334358/medium.jpeg,,"",,1,0,false,,"The Paddocks, Devil Peak section of Table Mountain National Park",-33.94893192,18.4627271399,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
236288357,69bd0626-0aaa-417a-8952-18b068ad4513,2024/08/17 10:15 AM,2024-08-17,2024-08-17 08:15:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-08-17 14:53:27 UTC,2024-09-18 07:50:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236288357,https://inaturalist-open-data.s3.amazonaws.com/photos/420335232/medium.jpeg,,"",,1,0,false,,"The Paddocks, Devil Peak section of Table Mountain National Park",-33.94824587,18.46268396,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
236288365,e862564f-f877-4a63-96c3-ed66030a395c,2024/08/17 10:18 AM,2024-08-17,2024-08-17 08:18:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-08-17 14:53:28 UTC,2025-10-06 08:08:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236288365,https://inaturalist-open-data.s3.amazonaws.com/photos/420335525/medium.jpeg,,"",,1,0,false,,"The Paddocks, Devil Peak section of Table Mountain National Park",-33.94847204,18.4641532999,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
236288436,ced802dc-1b57-464c-96bf-ec4776931d5a,2024/08/17 10:26 AM,2024-08-17,2024-08-17 08:26:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-08-17 14:53:39 UTC,2024-09-18 07:50:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236288436,https://inaturalist-open-data.s3.amazonaws.com/photos/420337516/medium.jpeg,,"",,1,0,false,,"The Paddocks, Devil Peak section of Table Mountain National Park",-33.94675044,18.4643126701,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
236288587,1caf0343-d1dc-4f71-84c0-ff34bcbc48ff,2024/08/17 10:52 AM,2024-08-17,2024-08-17 08:52:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-08-17 14:54:00 UTC,2025-04-07 15:20:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236288587,https://inaturalist-open-data.s3.amazonaws.com/photos/420343411/medium.jpeg,,"",,1,0,false,,"The Paddocks, Devil Peak section of Table Mountain National Park",-33.94537402,18.4625696501,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
237190672,c14df18b-8ec4-4089-be8b-91ef42362889,2024/08/21 15:06,2024-08-21,2024-08-21 13:06:00 UTC,Pretoria,1794233,bogsuckers,"",2024-08-21 23:05:26 UTC,2025-11-26 19:09:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/237190672,https://inaturalist-open-data.s3.amazonaws.com/photos/422085434/medium.jpeg,,"",,5,0,false,,"Schotsche Kloof, Cape Town, 8001, Jihoafrická republika",-33.9204833556,18.4074260118,8,,,,8,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
238298223,fb5c3ce7-3a09-411d-9c43-2073390d6af3,2015/05/07 2:08 PM,2015-05-07,2015-05-07 12:08:00 UTC,Pretoria,8415279,dfoxmi,,2024-08-27 19:43:32 UTC,2025-11-26 19:09:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238298223,https://inaturalist-open-data.s3.amazonaws.com/photos/424225823/medium.jpg,,"Caracal, Unnamed Road","",3,0,false,,"Cape Point, Cape Town, South Africa",-34.3316666667,18.4602777778,1996,,,,1996,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
238391934,84cb0e6c-8865-46ca-8416-c943840ed213,2022/08/19,2022-08-19,,Pretoria,8481991,mssrbox,,2024-08-28 10:36:52 UTC,2025-04-07 11:18:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238391934,https://inaturalist-open-data.s3.amazonaws.com/photos/424410790/medium.jpg,,"",,1,0,false,,"Cape Point, Cape Town, South Africa",-34.2592097503,18.382209867,69,,,,69,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
238641644,a6ed0885-5ac8-4cf2-88c3-e695435dca16,2024-08-29 17:30:00,2024-08-29,2024-08-29 15:30:00 UTC,Pretoria,8047406,james50459,James Parkes,2024-08-29 18:45:29 UTC,2025-11-26 19:08:54 UTC,research,,https://www.inaturalist.org/observations/238641644,https://static.inaturalist.org/photos/424888303/medium.jpeg,,"",,4,0,false,2,"Cape Town, South Africa",-34.0498418107,18.4014890715,15,,,,15,,open,false,gps,gps,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
241633889,d1a9d93d-81fc-4285-8ab1-e141d36b9ddf,2023-10-04 14:21:58+02:00,2023-10-04,2023-10-04 12:21:58 UTC,Pretoria,6382139,outofpetr0l,,2024-09-14 13:14:43 UTC,2024-12-18 19:22:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/241633889,https://inaturalist-open-data.s3.amazonaws.com/photos/430676876/medium.jpeg,,"",Spotted this guy between newlands forest and Rhodes memorial.He was super chilled out and just sat and watched me. ,2,0,false,3,"Table Mountain National Park, Cape Town, WC, ZA",-33.963077847,18.4510179111,86,,,,86,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
241727980,507f8100-deec-431a-b5ad-e6f16c9de732,2024/09/14 4:40 PM,2024-09-14,2024-09-14 14:40:00 UTC,Pretoria,852523,debtherat,deb,2024-09-14 20:58:47 UTC,2025-07-09 21:05:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/241727980,https://inaturalist-open-data.s3.amazonaws.com/photos/430850418/medium.jpeg,,"",,5,0,false,,"Glencairn Wetland, Cape Town, 7975, South Africa",-34.1569704,18.4276954,244,,,,244,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
242052800,3a7145a2-60dc-4d75-96be-eaae00971b2f,2024/08/24 15:41,2024-08-24,2024-08-24 13:41:00 UTC,Pretoria,1929684,louloubeney,Louis Beney,2024-09-16 08:05:01 UTC,2025-11-29 06:20:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/242052800,https://inaturalist-open-data.s3.amazonaws.com/photos/431480758/medium.jpeg,,"",,3,0,false,,"Cape Point, Le Cap, Afrique du Sud",-34.3514835097,18.4688446323,1111,,,,1111,,open,false,,,caracal d'afrique du sud,Caracal caracal caracal,Cape Caracal,Mammalia,703804
243841335,456f8d79-6149-4e56-988a-6256e15058aa,2024/09/23 5:10 PM,2024-09-23,2024-09-23 15:10:00 UTC,Pretoria,783762,the_bush_fundi,Dennis Laidler,2024-09-24 18:54:28 UTC,2025-10-23 11:12:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/243841335,https://inaturalist-open-data.s3.amazonaws.com/photos/434859882/medium.jpg,,"",,2,0,false,,"Cape Point Nature Reserve, Cape Town, South Africa",-34.2591047169,18.3838220187,70,,,,70,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
245578385,d2035eaa-c186-442e-a59e-d52549b0bbbf,2024/09/24 9:19 AM,2024-09-24,2024-09-24 07:19:00 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2024-10-04 15:08:26 UTC,2024-10-09 09:22:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/245578385,https://inaturalist-open-data.s3.amazonaws.com/photos/438248276/medium.jpg,,"",,1,0,false,,"Table Mountain National Park, City of Cape Town, Western Cape, South Africa",-34.2570641111,18.3829307833,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
245939531,a4045a84-8bd3-4959-97b5-5a12e0f00d73,2024/09/23 5:12 PM,2024-09-23,2024-09-23 15:12:00 UTC,Pretoria,668373,gigilaidler,Gigi Laidler,2024-10-06 13:08:22 UTC,2025-10-23 11:11:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/245939531,https://inaturalist-open-data.s3.amazonaws.com/photos/438957549/medium.jpeg,,"",,5,0,false,,Cape of Good Hope Nature Reserve,-34.25966883,18.38462074,20,,,,20,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
247600111,e354d266-e62d-4122-aaf9-27fc5e602d7e,2024-10-15 09:29:52+02:00,2024-10-15,2024-10-15 07:29:52 UTC,Pretoria,5998111,nikita007,,2024-10-16 10:03:34 UTC,2024-10-16 10:07:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/247600111,https://inaturalist-open-data.s3.amazonaws.com/photos/442253932/medium.jpeg,,"","",1,0,false,3,"Table Mountain National Park, Cape Town, WC, ZA",-34.0781028333,18.4072633333,5,,,,5,,open,false,,,Caracal,Caracal caracal,Caracal,Mammalia,42042
247628466,3d663b41-e862-4f21-8a12-aec087feb5ca,2024-07-31 17:49:56,2024-07-31,2024-07-31 15:49:56 UTC,Pretoria,855543,joctober,Johan October,2024-10-16 14:52:58 UTC,2025-10-06 08:12:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/247628466,https://inaturalist-open-data.s3.amazonaws.com/photos/463950686/medium.jpeg,,"",,1,0,false,2,"Hout Bay, Cape Town, 7872, South Africa",-34.0570746843,18.3361682296,10,,,,10,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
247662321,0af70aa3-a12c-4184-ab6c-e39b4ced14cc,2024-10-16 16:32:05,2024-10-16,2024-10-16 14:32:05 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2024-10-16 19:11:05 UTC,2025-04-05 23:08:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/247662321,https://inaturalist-open-data.s3.amazonaws.com/photos/442373246/medium.jpeg,,"",,1,0,false,2,"M4, Cape Peninsula, Cape Town, South Africa",-34.2668530167,18.4634356946,690,,,,690,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
249895588,d5f856aa-39d9-4f4f-9a22-7664bf58df51,2024/09/19 1:27 PM,2024-09-19,2024-09-19 11:27:00 UTC,Pretoria,383144,tonyrebelo,Tony Rebelo,2024-10-31 15:48:27 UTC,2025-04-07 15:20:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/249895588,https://inaturalist-open-data.s3.amazonaws.com/photos/446801697/medium.jpeg,,"",,1,0,false,,"The Paddocks,  Devils Peak, Table Mountain National Park",-33.94826779,18.4652492,10,,,,10,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
250717567,78a9976b-a4ef-4138-a247-d981bc76aa78,2024/10/28 2:37 PM,2024-10-28,2024-10-28 12:37:00 UTC,Pretoria,6160644,jvdwinden,,2024-11-06 20:50:08 UTC,2025-11-26 19:07:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250717567,https://inaturalist-open-data.s3.amazonaws.com/photos/448461619/medium.jpg,,"",,1,0,false,,"Signal Hill, Cape Town, 8001, South Africa",-33.9225794643,18.397431378,501,,,,501,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
252045339,11e878e3-56ab-48a8-a7dd-d9dad7e2889e,2023-12-02 18:06:00+02:00,2023-12-02,2023-12-02 16:06:00 UTC,Pretoria,7164772,luke_goddard,Luke Goddard,2024-11-17 18:01:01 UTC,2025-11-26 19:06:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252045339,https://inaturalist-open-data.s3.amazonaws.com/photos/451110709/medium.jpeg,,"","",3,0,false,3,"Table Mountain National Park, Cape Point, Western Cape, ZA",-34.2651396508,18.3841788425,22,,,,22,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
252410200,46390270-7c5c-412f-a511-d8dc7eb54794,2024-11-16 08:37:03,2024-11-16,2024-11-16 06:37:03 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2024-11-20 18:02:29 UTC,2025-04-12 11:34:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252410200,https://inaturalist-open-data.s3.amazonaws.com/photos/451843243/medium.jpeg,,"",,1,0,false,2,"M4, Cape Peninsula, Cape Town, South Africa",-34.2685240714,18.4642403573,4,,,,4,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
252410226,dde7a940-471f-4270-8d7e-6c2d5e01c60b,2024-11-16 11:06:03,2024-11-16,2024-11-16 09:06:03 UTC,Pretoria,2040203,justinhawthorne,Justin Hawthorne,2024-11-20 18:02:49 UTC,2025-04-12 11:34:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/252410226,https://inaturalist-open-data.s3.amazonaws.com/photos/451843304/medium.jpeg,,"",,1,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.2925743245,18.4594874829,5,,,,5,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
257266955,d3a093b2-88e6-4ccb-afa5-ff19778162ce,2025-01-03 18:22:13+02:00,2025-01-03,2025-01-03 16:22:13 UTC,Pretoria,1474346,lindalakeside,Linda Hibbin,2025-01-03 19:42:51 UTC,2025-10-23 11:10:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257266955,https://inaturalist-open-data.s3.amazonaws.com/photos/461471304/medium.jpg,,"","Unfortunately I only had my cell phone, I've zoomed in for the second photo.",3,0,false,3,"Kirstenbosch National Botanical Garden, Cape Town, Western Cape, ZA",-33.9897348452,18.428323773,5,,,,5,,open,false,,,Caracal caracal caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
257452348,55d64076-4ae0-4c6a-a4c5-4de7080feecd,2025-01-05 11:22:16+02:00,2025-01-05,2025-01-05 09:22:16 UTC,Pretoria,8102622,davidjbrunette,,2025-01-05 09:31:41 UTC,2025-10-23 11:09:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257452348,https://inaturalist-open-data.s3.amazonaws.com/photos/461843336/medium.jpg,,"","",6,0,false,3,"Kirstenbosch National Botanical Garden, Cape Town, Western Cape, ZA",-33.9890466667,18.4276583333,4,,,,4,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
258146958,b77e584b-af55-488c-ada2-968efcffa455,2025-01-01 05:30:36+02:00,2025-01-01,2025-01-01 03:30:36 UTC,Pretoria,5480547,mbalibee,,2025-01-11 16:14:23 UTC,2025-10-23 11:09:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258146958,https://inaturalist-open-data.s3.amazonaws.com/photos/463112563/medium.jpg,,"","",7,0,false,3,"Table Mountain National Park, Hout Bay, Western Cape, ZA",-34.0832609539,18.3567396741,287,,,,287,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
259551080,01f15414-4b1f-4e69-8df5-0277b729e531,2025/01/03 6:59 AM,2025-01-03,2025-01-03 04:59:00 UTC,Pretoria,7390149,viktor-n,Viktor,2025-01-25 17:43:20 UTC,2025-10-23 11:08:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/259551080,https://inaturalist-open-data.s3.amazonaws.com/photos/465940069/medium.jpeg,,"",,2,0,false,,"Wynberg NU (2), Cape Town, 7824, South Africa",-33.9903483333,18.4309383333,,,,,,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
259746583,b1eeead2-c53e-40e2-9ff5-3fbbb43015db,2025-01-27 11:07:11,2025-01-27,2025-01-27 09:07:11 UTC,Pretoria,8904737,damianjleipert,Damian Leipert,2025-01-27 09:20:46 UTC,2025-10-23 11:08:27 UTC,research,,https://www.inaturalist.org/observations/259746583,https://static.inaturalist.org/photos/466338604/medium.jpeg,,"",,3,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.2180641543,18.4639533609,1797,,,,1797,,open,false,gps,gps,Caracal,Caracal caracal,Caracal,Mammalia,42042
260074948,705130e5-537d-4313-a553-de39281142ca,2024-12-25 07:51:32,2024-12-25,2024-12-25 05:51:32 UTC,Pretoria,8833763,francois11068,Francois de Villiers,2025-01-30 17:53:48 UTC,2025-10-23 11:08:14 UTC,research,,https://www.inaturalist.org/observations/260074948,https://static.inaturalist.org/photos/466983090/medium.jpeg,,"",,6,0,false,2,"Cape Peninsula, Cape Town, South Africa",-34.3559837302,18.4957415611,78,,,,78,,open,false,gps,gps,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
260695882,0fffbbb0-872e-4f49-a35f-d2b0172c3965,2025-02-05 04:36:26,2025-02-05,2025-02-05 02:36:26 UTC,Pretoria,273418,iandavies,Ian Davies,2025-02-05 10:42:21 UTC,2025-11-26 19:06:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/260695882,https://static.inaturalist.org/photos/468216335/medium.jpg,,"",,5,0,false,843,"Main Road, Cape Point, Western Cape, ZA",-34.16885,18.3461666667,2,,,,2,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
260732519,efd73799-682e-4754-8b7a-b06e2cfea047,2025-02-04 09:09:40+02:00,2025-02-04,2025-02-04 07:09:40 UTC,Pretoria,5230323,sarel_snyman,Sarel Snyman,2025-02-05 19:22:25 UTC,2025-10-23 11:07:55 UTC,research,,https://www.inaturalist.org/observations/260732519,https://static.inaturalist.org/photos/468284052/medium.jpg,,"","",7,0,false,3,"rondevlei bird sanctuary, Grassy Park, Western Cape, ZA",-34.0618028333,18.49653,1,,,,1,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
260827432,73273494-959b-4b51-a8f0-48addeca0ece,2025-02-05 05:37:20+02:00,2025-02-05,2025-02-05 03:37:20 UTC,Pretoria,2281,cullen,Cullen Hanks,2025-02-06 19:00:19 UTC,2025-10-23 11:07:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/260827432,https://inaturalist-open-data.s3.amazonaws.com/photos/468471909/medium.jpg,,"","",8,0,false,3,"Main Road, Cape Point, Western Cape, ZA",-34.1687666667,18.3462333333,20,,,,20,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
261605603,f0c6f690-8357-4ca1-a05b-1faf78b4b6a9,2024-09-20 19:09:08+02:00,2024-09-20,2024-09-20 17:09:08 UTC,Pretoria,8942989,matthew_collier_reed,Matthew Collier-Reed,2025-02-14 06:31:10 UTC,2025-11-26 19:04:47 UTC,research,,https://www.inaturalist.org/observations/261605603,https://static.inaturalist.org/photos/470020228/medium.jpg,,"","",5,0,false,3,"Table Mountain National Park, Cape Town, Western Cape, ZA",-33.9198686096,18.3988001074,11,,,,11,,open,false,,,Southern and Eastern African Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
263471005,c8eb848a-9887-4e0b-8422-8e517cad4617,2025-03-01 10:56:42,2025-03-01,2025-03-01 08:56:42 UTC,Pretoria,1680925,salvienoran,Salvie Noran,2025-03-01 08:57:13 UTC,2025-03-12 06:37:22 UTC,research,,https://www.inaturalist.org/observations/263471005,https://static.inaturalist.org/photos/473350361/medium.jpeg,,"",,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9783216667,18.3889433333,8,,,,8,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
266514998,1f09d878-bfb3-415e-889d-1f47f7406d82,2025-03-23 08:59:22+02:00,2025-03-23,2025-03-23 06:59:22 UTC,Pretoria,1656535,eileenvh,Eileen,2025-03-23 07:00:05 UTC,2025-03-23 20:34:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266514998,https://inaturalist-open-data.s3.amazonaws.com/photos/478868669/medium.jpg,,"",Tracks,2,0,false,3,"Table Mountain National Park, Kommetjie, Western Cape, ZA",-34.1182870372,18.3608004637,3,,,,3,,open,false,,,Cape Caracal,Caracal caracal caracal,Cape Caracal,Mammalia,703804
267322507,9e8c52c0-a94e-435c-b926-b1e0d3b73e20,2025-03-28 11:41:29,2025-03-28,2025-03-28 09:41:29 UTC,Pretoria,1099242,jeanramsay,"",2025-03-28 09:41:54 UTC,2025-04-14 14:57:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/267322507,https://inaturalist-open-data.s3.amazonaws.com/photos/480391557/medium.jpeg,,"",Caracal scat,1,0,false,2,"Table Mountain (Nature Reserve), Cape Town, South Africa",-33.9493907,18.46201679,5,,,,5,,open,false,,,Caracal,Caracal caracal,Caracal,Mammalia,42042
